capture_id,capture_path,evidence_digest,classification,confidence,pf127_signal,capture_playfield_id,event_playfield_ids,resource_playfield_ids,runtime_playfield_ids,character,validation_status,raw_packet_evidence,packets_hex_bytes,raw_packets_bytes,packets_hex_rows,raw_packets_rows,enemy_name_count,enemy_names,subway_terms,repository_reference_count,repository_references,implementation_reference_count,implementation_references,artifacts,reason
20260731-030702,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260731-030702,4b9ce5459507ae2285b97f7b3a1400acd33deee13d60345fb1cf9771f6e2e1d9,ELSEWHERE,confirmed,,6553,6553,,(Playfield2:1999),Soldier [GM],complete,both,294201,360709,1376,1376,74,32-V Docker;Alex Gibbs;Antonio Stacklund;Barry the Food Vendor;Bodyguard Logan Fixx;Bruiser;Burning Cleaning Robot;Carol Schieffer;Cedric Harding;Chauncey Varela;Clan Protester;Cleaning Robot;Desmond Calitri;Dion Giscombe;Dockworker;Dr. Mason;Eliseo Ye;Engineer Automaton I;Flint Novak;Food Provider;Furniture Merchant;Garbage Flea;Gnarl the Roller;ICC Immigration Officer Bill;ICC Peacekeeper;IIV-X Advanced Docker;Jamison Clasen;Janae Seaman;Janee Forejt;Joseph Schuemann;Keesha McKesson;Kneebreaker Alfonzo Rizzolo;Lady Sheila Black;Leonora Marty;Logistics Manager Fausto;Lorelei the Bartender;Luna Erke;Malfunctioning Cleaning Robot;Marco Spida;Marcus Stone;Max Barchus;Mitchell Dorph;Mutated Garbage Flea;Neutral Clothing Salesman;Obedience Enforcement;Omni-AF Officer Milne;Omni-AF Private;Omni-Med Guard;Omni-Med Surgeon;Omni-Pol Guard;Omni-Trans Equipment Vendor;Patrick Sun;Protester;Rashida Ardman;Remi Gallois;Rex Larsson;Robotic Guard Dog;Rollerrat;Russel Aronstein;Sarah Greene;Secondhand Peddler;Shady Guy;Shane Streller;Sherwood Bannister;Shipping Manifest Terminal;Stanley Goodman;Surveillance Droid;Tailor;Trinh Alsaqri;Vaughn Hammond;Velva Age;Vernon Godfray;Waste Collector;Wounded Dockworker,,6,docs/ai/capture-evidence-index.csv;docs/ai/capture-evidence-index.md;docs/evidence/BASELINE_CLEANUP_20260801.md;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json,3,docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260731-035230,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260731-035230,541cb4880f35883371705a867a18a04627ee8b8a14592b769bbad073234dae38,ELSEWHERE,confirmed,,6553,6553,,(Playfield2:1999),Soldier [GM],complete,both,87641,109851,463,463,51,32-V Docker;Alex Gibbs;Antonio Stacklund;Barry the Food Vendor;Bruiser;Carol Schieffer;Cedric Harding;Chauncey Varela;Clan Protester;Dion Giscombe;Dr. Mason;Eliseo Ye;Engineer Automaton I;Food Provider;Furniture Merchant;Garbage Flea;ICC Immigration Officer Bill;ICC Peacekeeper;Jamison Clasen;Janae Seaman;Janee Forejt;Joseph Schuemann;Keesha McKesson;Leonora Marty;Logistics Manager Fausto;Lorelei the Bartender;Luna Erke;Marco Spida;Max Barchus;Mitchell Dorph;Mutated Garbage Flea;Neutral Clothing Salesman;Omni-AF Officer Milne;Omni-AF Private;Omni-Pol Guard;Patrick Sun;Protester;Rashida Ardman;Remi Gallois;Rollerrat;Russel Aronstein;Sarah Greene;Secondhand Peddler;Shane Streller;Sherwood Bannister;Stanley Goodman;Tailor;Trinh Alsaqri;Velva Age;Vernon Godfray;Waste Collector,,6,docs/ai/capture-evidence-index.csv;docs/ai/capture-evidence-index.md;docs/evidence/BASELINE_CLEANUP_20260801.md;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json,3,docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260814-014647,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260814-014647,9cc0a67d1b9e9df625bb70da6e6a067fc79f1a30adfdb5d2298e64ff98593637,ELSEWHERE,confirmed,,4582,4582,,(Playfield2:11E6),Slimshadyjim,complete,both,47829,59396,241,241,12,Anger Manifestation;Beach Leet;Brandon Thorn;Clan Field Surgeon Elsa Oosta;Cross-Wired Junkbot;ICC Shuttle Guard;Island Reet;Omni Unicorn Squadleader Fixx;Shinyfoot the Supa Pheared Smasher;Shore Snake;Surf Lizard;Writhefang the Envenomedscale,,7,docs/ai/capture-evidence-index.csv;docs/ai/capture-evidence-index.md;docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/pf4582_template_hash_resolution_report.json,4,docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260814-015856,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260814-015856,d8fc070e5c5d2db1d00616494e57ae6e89cdca7f725774ef5f6a103ecaf20930,ELSEWHERE,confirmed,,4582,4582,,(Playfield2:11E6),Slimshadyjim,complete,both,164100,195254,650,650,12,Anger Manifestation;Beach Leet;Brandon Thorn;Clan Field Surgeon Elsa Oosta;Cross-Wired Junkbot;ICC Shuttle Guard;Island Reet;Omni Unicorn Squadleader Fixx;Shinyfoot the Supa Pheared Smasher;Shore Snake;Surf Lizard;Writhefang the Envenomedscale,,7,docs/ai/capture-evidence-index.csv;docs/ai/capture-evidence-index.md;docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/pf4582_template_hash_resolution_report.json,4,docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260816-173924,Captures/Teleport Tower [PF 4833] - 20260816-173924,2bb7f372ba1c9bbe3e96571e482fb9d2c5f4a4a49d5e604429a13ff91fa515c8,ELSEWHERE,confirmed,,1802348,1802348,,(Playfield2:1B806C),Notwarcom,complete,both,43164,53776,205,205,1,Teleporter Technician,,0,,0,,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260818-202519,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260818-202519,468d07c47039af6f8990f7838ee6ad413b0c8e0ad9543a5268cbfbfe33fc5d40,ELSEWHERE,confirmed,,1908794,1908794,,(Playfield2:1D203A),Dietolive,running,both,941,1354,5,5,0,,,0,,0,,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv,Explicit playfield evidence is present without a PF127 signal.
20260818-202735,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260818-202735,b791ed31e52135c1c206b73c16c82b98e4dba43c4996fb52661aeaad26e50db2,ELSEWHERE,confirmed,,1908794,1908794,,(Playfield2:1D203A),Dietolive,running,both,2561,3377,13,13,0,,,0,,0,,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv,Explicit playfield evidence is present without a PF127 signal.
20260818-203908,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260818-203908,4f2d1c91c857dc094c3702fe36476f03bd074def2bfdd29bd1541017baa271fa,ELSEWHERE,confirmed,,1908772,1908772,,(Playfield2:1D2024),Dietolive,running,both,941,1353,5,5,0,,,0,,0,,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv,Explicit playfield evidence is present without a PF127 signal.
20260818-214552,Captures/ICC Shuttleport [PF 4582] - 20260818-214552,1efdae64b0339bf658b42225cd51f8e058b73e5ad2ca309958caace07c1288d3,ELSEWHERE,confirmed,,1802377,,,(Playfield2:1B8089),Notwarcom,incomplete,both,22248327,28056829,104689,104689,44,Adri Afeli;Alien Spider - Zix;Beach Leet;Brandon Thorn;Cargo Droid;Clan Equipment Vendor;Clan Field Surgeon Elsa Oosta;Clan Recruiter;Cliff Malle;Climbing Salamander;Cross-Wired Junkbot;Fireclaw the Burning Mudpuppy;Giant Snake;Grudgespine the Screaming Roller;Hatespine the Corrupted Roller;ICC Bio-Inspector;ICC Shuttle Guard;Island Reet;Lumma the Smouldering Salamander;Manager Travis Molen;Microhead ElectroStor-5K340-Z37;Micromind Hyper-VZ230-T4;Neutral Observer;Omni Unicorn Squadleader Fixx;Omni-Tek Recruitment Officer;Omni-Trans Equipment Vendor;Oozefoot the Noxious Malle;Redeye the Pheared;Reef Salamander;Rollerrat;Scout - Jaax'Sinuh;Shinyflutter the Phearsome;Shore Snake;Shuttle Saboteur;Slimeskin the Abominable Malle;Slipcoil Banetwister;Slipslidder of the Jungle;Sparepart the Corroded;Specialist - Cha'Heru;Stowaway Rollerrat;Surf Lizard;Tropical Stalker;Vendor Antonio Stacklund;Waste collector,,8,AORebirth/Server/ZoneEngine/Core/Playfields/Content/IccShuttleportContentModule.cs;AORebirth/Server/ZoneEngine/Core/Playfields/IccShuttleportSpawn.cs;docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_authoritative_placement_report.json;docs/generated/pf4582_template_hash_resolution_report.json;docs/reference/pf4582/README.md;docs/reference/pf4582/runtime-evidence-map.json;docs/reference/pf4582/template-hash-evidence.json,4,AORebirth/Server/ZoneEngine/Core/Playfields/Content/IccShuttleportContentModule.cs;AORebirth/Server/ZoneEngine/Core/Playfields/IccShuttleportSpawn.cs;docs/generated/pf4582_authoritative_placement_report.json;docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260819-014109,tools-temp/AOSharpLiveCapture/bin/Debug/captures/ICC Shuttleport [PF 4582] - 20260819-014109,2d1f2c9bad33650cb37938be823ac41cd9ee20af18a397ebe3c247174c026d82,ELSEWHERE,confirmed,,4582,4582,,(Playfield2:11E6),Slimshadyjim,complete,both,1047841,1298379,5065,5065,18,Adri Afeli;Beach Leet;Brandon Thorn;Clan Equipment Vendor;Clan Field Surgeon Elsa Oosta;Clan Recruiter;Cross-Wired Junkbot;ICC Shuttle Guard;Island Reet;Neutral Observer;Omni Unicorn Squadleader Fixx;Omni-Tek Equipment Vendor;Omni-Tek Recruitment Officer;Redeyeflutter the Dood Wrecker;Shore Snake;Slipslidder Banetwister;Surf Lizard;Vendor Antonio Stacklund,,3,AORebirth/Server/ZoneEngine/Core/Playfields/IccShuttleportBasicCombatCatalog.g.cs;docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_template_hash_resolution_report.json,2,AORebirth/Server/ZoneEngine/Core/Playfields/IccShuttleportBasicCombatCatalog.g.cs;docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260819-015104,tools-temp/AOSharpLiveCapture/bin/Debug/captures/ICC Shuttleport [PF 4582] - 20260819-015104,3e573babb52f67da52f93897eb8e2a1208df6ec2914e8ee6f2d9c9d72811115c,ELSEWHERE,confirmed,,4582,,,(Playfield2:11E6),Slimshadyjim,complete,both,844400,1050479,4171,4171,11,Beach Leet;Brandon Thorn;Clan Field Surgeon Elsa Oosta;Cross-Wired Junkbot;ICC Shuttle Guard;Island Reet;Omni Unicorn Squadleader Fixx;Redeyeflutter the Dood Wrecker;Shore Snake;Slipslidder Banetwister;Surf Lizard,,3,AORebirth/Server/ZoneEngine/Core/Playfields/IccShuttleportBasicCombatCatalog.g.cs;docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_template_hash_resolution_report.json,2,AORebirth/Server/ZoneEngine/Core/Playfields/IccShuttleportBasicCombatCatalog.g.cs;docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260820-234653,Captures/ICC Shuttleport [PF 4582] - 20260820-234653,fff9d66eaa4fb7017626e2ff3c4c7895ebe9af28967507007d4b676b4c7c88ea,ELSEWHERE,confirmed,,4582,4582,,(Playfield2:11E6),Enfonator,complete,both,101944,122799,433,433,11,Beach Leet;Brandon Thorn;Clan Field Surgeon Elsa Oosta;Cross-Wired Junkbot;ICC Shuttle Guard;Island Reet;Omni Unicorn Squadleader Fixx;Scalecoil the Envenomedtwister;Shore Snake;Surf Lizard;Swiftfoot the Frantic Exterminator,,2,docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_template_hash_resolution_report.json,1,docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260820-235024,Captures/ICC Shuttleport [PF 4582] - 20260820-235024,79a44c621dd3f9c931da3722de449a12d7ef50dd386f952b8954451ca0f21807,ELSEWHERE,confirmed,,4582,,,(Playfield2:11E6),Enfonator,complete,both,266792,331532,1327,1327,19,Adri Afeli;Beach Leet;Brandon Thorn;Bureaucrat Worker;Clan Equipment Vendor;Clan Field Surgeon Elsa Oosta;Clan Recruiter;Cross-Wired Junkbot;ICC Shuttle Guard;Island Reet;Neutral Observer;Omni Unicorn Squadleader Fixx;Omni-Tek Equipment Vendor;Omni-Tek Recruitment Officer;Scalecoil the Envenomedtwister;Shore Snake;Surf Lizard;Swiftfoot the Frantic Exterminator;Vendor Antonio Stacklund,,2,docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_template_hash_resolution_report.json,1,docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260820-235749,Captures/ICC Shuttleport [PF 4582] - 20260820-235749,a6cd8bb1b61ea8f90d2d10f28788d7887ca713ea7cf27f41b7f67a82d0dfa67e,ELSEWHERE,confirmed,,4582,,,(Playfield2:11E6),Enfonator,complete,both,211902,261589,1027,1027,20,Adri Afeli;Beach Leet;Brandon Thorn;Bureaucrat Worker;Clan Equipment Vendor;Clan Field Surgeon Elsa Oosta;Clan Recruiter;Cross-Wired Junkbot;ICC Shuttle Guard;Island Reet;Neutral Observer;Omni Unicorn Squadleader Fixx;Omni-Tek Equipment Vendor;Omni-Tek Recruitment Officer;Scalecoil the Envenomedtwister;Scout - Jaax'Sinuh;Shore Snake;Surf Lizard;Swiftfoot the Frantic Exterminator;Vendor Antonio Stacklund,,2,docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_template_hash_resolution_report.json,1,docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260821-011636,Captures/ICC Shuttleport [PF 4582] - 20260821-011636,71e23f2964231df971ab4bc166e2818f3bfae5fa1157ea0eb71a26807be3161b,ELSEWHERE,confirmed,,4582,4582,,(Playfield2:11E6),Enfonator,complete,both,402177,495678,1906,1906,21,Adri Afeli;Anger Manifestation;Beach Leet;Brandon Thorn;Bureaucrat Worker;Clan Equipment Vendor;Clan Field Surgeon Elsa Oosta;Clan Recruiter;Cross-Wired Junkbot;Engineer Automaton I;ICC Shuttle Guard;Island Reet;Neutral Observer;Omni Unicorn Squadleader Fixx;Omni-Tek Equipment Vendor;Omni-Tek Recruitment Officer;Scalecoil the Envenomedtwister;Shore Snake;Surf Lizard;Swiftfoot the Frantic Exterminator;Vendor Antonio Stacklund,,2,docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_template_hash_resolution_report.json,1,docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260821-012157,Captures/ICC Shuttleport [PF 4582] - 20260821-012157,cc1e1d7cc1b0d4697a3778da15b62c6e718e78eca534db23f217f8e3b239499e,ELSEWHERE,confirmed,,4582,,,(Playfield2:11E6),Enfonator,complete,both,470558,582902,2283,2283,14,Anger Manifestation;Beach Leet;Brandon Thorn;Bureaucrat Worker;Clan Field Surgeon Elsa Oosta;Cross-Wired Junkbot;Engineer Automaton I;ICC Shuttle Guard;Island Reet;Omni Unicorn Squadleader Fixx;Scalecoil the Envenomedtwister;Shore Snake;Surf Lizard;Swiftfoot the Frantic Exterminator,,2,docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_template_hash_resolution_report.json,1,docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,Explicit playfield evidence is present without a PF127 signal.
20260821-012720,Captures/ICC Shuttleport [PF 4582] - 20260821-012720,0652f321b6220a8e27e00b6dc91457329976ccfa9af321b2fb9c304fb0a9ec0c,ELSEWHERE,confirmed,,4582,,,(Playfield2:11E6),Enfonator,running,both,5358,6814,28,28,0,,,2,docs/evidence/PF4582_TEMPLATE_HASH_RESOLUTION_AUDIT_20260824.md;docs/generated/pf4582_template_hash_resolution_report.json,1,docs/generated/pf4582_template_hash_resolution_report.json,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv,Explicit playfield evidence is present without a PF127 signal.
