"TerminalIdentity","CaptureSequence","Playfield","PlayfieldName","ComputedVendorId","TemplateId","TemplateName","ExistingVendorHash","ExistingTemplateHash","ExistingShopInvHash","EvidenceStatus","Slot","LowId","LowName","HighId","HighName","QL","PairKey"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","21","29844","Nano Crystal (Gun Enhancement)","29844","Nano Crystal (Gun Enhancement)","10","29844:29844"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","22","46052","Nano Crystal (Inferior Android)","46052","Nano Crystal (Inferior Android)","24","46052:46052"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","23","46058","Nano Crystal (Lesser Android)","46058","Nano Crystal (Lesser Android)","24","46058:46058"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","24","46059","Nano Crystal (Lesser Automaton)","46059","Nano Crystal (Lesser Automaton)","4","46059:46059"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","25","70572","Nano Crystal (Lesser Protective Field)","70572","Nano Crystal (Lesser Protective Field)","50","70572:70572"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","26","55776","Nano Crystal (Lesser Retaliatory Barrier)","55776","Nano Crystal (Lesser Retaliatory Barrier)","37","55776:55776"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","27","70587","Nano Crystal (Lesser Shielding Barrier)","70587","Nano Crystal (Lesser Shielding Barrier)","43","70587:70587"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","28","205232","Nano Crystal (Monitor Combat Array)","205232","Nano Crystal (Monitor Combat Array)","37","205232:205232"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","29","70426","Nano Crystal (Partial Harmonic Cocoon)","70426","Nano Crystal (Partial Harmonic Cocoon)","30","70426:70426"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","30","46033","Nano Crystal (Patchwork Android)","46033","Nano Crystal (Patchwork Android)","20","46033:46033"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","31","46035","Nano Crystal (Patchwork Gladiatorbot)","46035","Nano Crystal (Patchwork Gladiatorbot)","50","46035:46035"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","32","46039","Nano Crystal (Perfect Android)","46039","Nano Crystal (Perfect Android)","40","46039:46039"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","33","46040","Nano Crystal (Perfected Automaton)","46040","Nano Crystal (Perfected Automaton)","14","46040:46040"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","34","29358","Nano Crystal (Pistol Mastery)","29358","Nano Crystal (Pistol Mastery)","24","29358:29358"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","35","29858","Nano Crystal (Quick Weapon)","29858","Nano Crystal (Quick Weapon)","40","29858:29858"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","36","46018","Nano Crystal (Semi-Sentient Android)","46018","Nano Crystal (Semi-Sentient Android)","43","46018:46018"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","37","46019","Nano Crystal (Semi-Sentient Automaton)","46019","Nano Crystal (Semi-Sentient Automaton)","17","46019:46019"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","38","29862","Nano Crystal (Spike Shield)","29862","Nano Crystal (Spike Shield)","7","29862:29862"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","39","46009","Nano Crystal (Upgraded Android)","46009","Nano Crystal (Upgraded Android)","37","46009:46009"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","40","46010","Nano Crystal (Upgraded Automaton)","46010","Nano Crystal (Upgraded Automaton)","10","46010:46010"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","41","203872","NanoCrystal (Energize Shell)","203872","NanoCrystal (Energize Shell)","40","203872:203872"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","42","203870","NanoCrystal (Lesser Energize Shell)","203870","NanoCrystal (Lesser Energize Shell)","14","203870:203870"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","0","136707","Nano Crystal (Alleviate Pain)","136707","Nano Crystal (Alleviate Pain)","50","136707:136707"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","1","55843","Nano Crystal (Cloak of Fire)","55843","Nano Crystal (Cloak of Fire)","37","55843:55843"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","2","55863","Nano Crystal (Coat of Barbs)","55863","Nano Crystal (Coat of Barbs)","1","55863:55863"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","3","55842","Nano Crystal (Enshroud with Barbs)","55842","Nano Crystal (Enshroud with Barbs)","24","55842:55842"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","4","55841","Nano Crystal (Firefly's Fury)","55841","Nano Crystal (Firefly's Fury)","30","55841:55841"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","5","26245","Nano Crystal (Free Movement)","26245","Nano Crystal (Free Movement)","43","26245:26245"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","6","55838","Nano Crystal (Frost With Snow)","55838","Nano Crystal (Frost With Snow)","7","55838:55838"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","7","82087","Nano Crystal (Greater Quick Heal)","82087","Nano Crystal (Greater Quick Heal)","43","82087:82087"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","8","55840","Nano Crystal (Jacket of Blades)","55840","Nano Crystal (Jacket of Blades)","17","55840:55840"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","9","136701","Nano Crystal (Lesser Restore to Health)","136701","Nano Crystal (Lesser Restore to Health)","21","136701:136701"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","10","75369","Nano Crystal (Lesser Wilderness Protection)","75369","Nano Crystal (Lesser Wilderness Protection)","20","75369:75369"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","11","136699","Nano Crystal (Natural Cure)","136699","Nano Crystal (Natural Cure)","34","136699:136699"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","12","136692","Nano Crystal (Patch Wounds)","136692","Nano Crystal (Patch Wounds)","41","136692:136692"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","13","85145","Nano Crystal (Playful Cub)","85145","Nano Crystal (Playful Cub)","47","85145:85145"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","14","163389","Nano Crystal (Pr0n0unc3m3nt 0f L4z1n3ss)","163389","Nano Crystal (Pr0n0unc3m3nt 0f L4z1n3ss)","24","163389:163389"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","15","82838","Nano Crystal (Pronouncement of Greatness)","82838","Nano Crystal (Pronouncement of Greatness)","20","82838:82838"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","16","136690","Nano Crystal (Slipshod Bandaging)","136690","Nano Crystal (Slipshod Bandaging)","14","136690:136690"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","17","55844","Nano Crystal (Sparking Touch)","55844","Nano Crystal (Sparking Touch)","47","55844:55844"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","18","82839","Nano Crystal (Sparrow Flight)","82839","Nano Crystal (Sparrow Flight)","24","82839:82839"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","19","28744","Nano Crystal (Survival Aid)","28744","Nano Crystal (Survival Aid)","33","28744:28744"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","20","82080","Nano Crystal (Survival Technique)","82080","Nano Crystal (Survival Technique)","27","82080:82080"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","21","28751","Nano Crystal (Team Quick Heal)","28751","Nano Crystal (Team Quick Heal)","4","28751:28751"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","22","82078","Nano Crystal (Team Rough Stitching)","82078","Nano Crystal (Team Rough Stitching)","17","82078:82078"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","23","82077","Nano Crystal (Team Survival Technique)","82077","Nano Crystal (Team Survival Technique)","33","82077:82077"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","24","38531","Nano Crystal (Team Terrain Knowledge)","38531","Nano Crystal (Team Terrain Knowledge)","24","38531:38531"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","25","28752","Nano Crystal (Terrain Knowledge)","28752","Nano Crystal (Terrain Knowledge)","10","28752:28752"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","26","75370","Nano Crystal (Wilderness Protection)","75370","Nano Crystal (Wilderness Protection)","43","75370:75370"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","27","161504","NanoCrystal (Cyclic Coat of Barbs)","161504","NanoCrystal (Cyclic Coat of Barbs)","1","161504:161504"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","28","161675","NanoCrystal (Leet Friend)","161675","NanoCrystal (Leet Friend)","30","161675:161675"
"(VendingMachine:12E3B009)","1761","","","","43580","Basic Adventurer Crystals","","AdvNB","AdvN","ExistingVendortemplateNoCoverageMatch","29","161162","NanoCrystal (Strength of the Hummingbird)","161162","NanoCrystal (Strength of the Hummingbird)","40","161162:161162"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","0","29369","Nano Crystal (Anticipation of Retaliation)","29369","Nano Crystal (Anticipation of Retaliation)","50","29369:29369"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","1","29372","Nano Crystal (BioMet Mastery)","29372","Nano Crystal (BioMet Mastery)","37","29372:29372"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","2","125751","Nano Crystal (Calling of Medinos)","125751","Nano Crystal (Calling of Medinos)","17","125751:125751"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","3","125748","Nano Crystal (Calling of Salvinous)","125748","Nano Crystal (Calling of Salvinous)","37","125748:125748"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","4","99139","Nano Crystal (Douse Anger)","99139","Nano Crystal (Douse Anger)","14","99139:99139"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","5","95418","Nano Crystal (Ease of Execution)","95418","Nano Crystal (Ease of Execution)","24","95418:95418"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","6","95537","Nano Crystal (Engrossing Activity)","95537","Nano Crystal (Engrossing Activity)","47","95537:95537"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","7","205196","Nano Crystal (Evocation of Unleashed Malice)","205196","Nano Crystal (Evocation of Unleashed Malice)","34","205196:205196"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","8","205198","Nano Crystal (Evocation of Unrestrained Ferocity)","205198","Nano Crystal (Evocation of Unrestrained Ferocity)","16","205198:205198"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","9","125770","Nano Crystal (Frost Slivers)","125770","Nano Crystal (Frost Slivers)","17","125770:125770"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","10","116826","Nano Crystal (Instill With Fury)","116826","Nano Crystal (Instill With Fury)","41","116826:116826"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","11","116824","Nano Crystal (Instill With Rage)","116824","Nano Crystal (Instill With Rage)","21","116824:116824"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","12","95536","Nano Crystal (Internal Focus)","95536","Nano Crystal (Internal Focus)","14","95536:95536"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","13","29391","Nano Crystal (MatCrea Mastery)","29391","Nano Crystal (MatCrea Mastery)","43","29391:29391"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","14","29393","Nano Crystal (MatMet Mastery)","29393","Nano Crystal (MatMet Mastery)","50","29393:29393"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","15","29395","Nano Crystal (Mind Scream)","29395","Nano Crystal (Mind Scream)","37","29395:29395"
"(VendingMachine:12E3B011)","1829","","","","43574","Basic Meta-Physicist Crystals","","MetNB","MetN","ExistingVendortemplateNoCoverageMatch","16","29358","Nano Crystal (Pistol Mastery)","29358","Nano Crystal (Pistol Mastery)","24","29358:29358"
