"Id","Hash","LowId","HighId","MinQl","MaxQl","Active","AdminDescription","Issues"
"316509","WpB","271419","271420","24","24","1","Live ICC terminal stock ICCWepB",""
"316510","WpB","271419","271420","31","31","1","Live ICC terminal stock ICCWepB",""
"316511","WpB","271419","271420","44","44","1","Live ICC terminal stock ICCWepB",""
"316512","WpB","271419","271420","53","53","1","Live ICC terminal stock ICCWepB",""
"316513","WpB","271419","271420","68","68","1","Live ICC terminal stock ICCWepB",""
"316514","WpB","271419","271420","75","75","1","Live ICC terminal stock ICCWepB",""
"316515","WpB","271419","271420","82","82","1","Live ICC terminal stock ICCWepB",""
"316516","WpB","271419","271420","96","96","1","Live ICC terminal stock ICCWepB",""
"316517","WpB","271419","271420","107","107","1","Live ICC terminal stock ICCWepB",""
"316518","WpB","272023","272024","8","8","1","Live ICC terminal stock ICCWepB",""
"316519","WpB","272023","272024","82","82","1","Live ICC terminal stock ICCWepB",""
"316520","WpB","271185","271186","59","59","1","Live ICC terminal stock ICCWepB",""
"316521","WpB","272176","272177","106","106","1","Live ICC terminal stock ICCWepB",""
"316522","WpB","272086","272087","65","65","1","Live ICC terminal stock ICCWepB",""
"316523","WpB","271939","271940","80","80","1","Live ICC terminal stock ICCWepB",""
"316524","WpB","271868","271869","14","14","1","Live ICC terminal stock ICCWepB",""
"316525","WpB","271868","271869","76","76","1","Live ICC terminal stock ICCWepB",""
"316526","WpB","271669","271670","17","17","1","Live ICC terminal stock ICCWepB",""
"316527","WpB","271669","271670","35","35","1","Live ICC terminal stock ICCWepB",""
"316528","WpB","271669","271670","65","65","1","Live ICC terminal stock ICCWepB",""
"316529","WpB","272166","272167","81","81","1","Live ICC terminal stock ICCWepB",""
"316530","WpB","272166","272167","90","90","1","Live ICC terminal stock ICCWepB",""
"316531","WpB","272166","272167","106","106","1","Live ICC terminal stock ICCWepB",""
"316532","WpB","271485","271486","53","53","1","Live ICC terminal stock ICCWepB",""
"316533","WpB","271175","271176","60","60","1","Live ICC terminal stock ICCWepB",""
"316534","WpB","271175","271176","72","72","1","Live ICC terminal stock ICCWepB",""
"316535","WpB","271851","271852","24","24","1","Live ICC terminal stock ICCWepB",""
"316536","WpB","271125","271126","7","7","1","Live ICC terminal stock ICCWepB",""
"316537","WpB","271245","271246","23","23","1","Live ICC terminal stock ICCWepB",""
"316538","WpB","271245","271246","64","64","1","Live ICC terminal stock ICCWepB",""
"316539","WpB","271826","271827","46","46","1","Live ICC terminal stock ICCWepB",""
"316540","WpB","271826","271827","51","51","1","Live ICC terminal stock ICCWepB",""
"316541","WpB","271597","271598","41","41","1","Live ICC terminal stock ICCWepB",""
"316542","WpB","123666","123666","1","1","1","Live ICC terminal stock ICCWepB",""
"316543","WpB","271955","271956","50","50","1","Live ICC terminal stock ICCWepB",""
"316544","WpB","271429","271430","2","2","1","Live ICC terminal stock ICCWepB",""
"316545","WpB","271429","271430","10","10","1","Live ICC terminal stock ICCWepB",""
"316546","WpB","271429","271430","60","60","1","Live ICC terminal stock ICCWepB",""
"316547","WpB","271517","271518","5","5","1","Live ICC terminal stock ICCWepB",""
"316548","WpB","271517","271518","93","93","1","Live ICC terminal stock ICCWepB",""
"316549","WpB","271321","271322","55","55","1","Live ICC terminal stock ICCWepB",""
"316550","WpB","271321","271322","65","65","1","Live ICC terminal stock ICCWepB",""
"316551","WpB","271321","271322","96","96","1","Live ICC terminal stock ICCWepB",""
"316552","WpB","271255","271256","99","99","1","Live ICC terminal stock ICCWepB",""
"316553","WpB","271947","271948","19","19","1","Live ICC terminal stock ICCWepB",""
"316554","WpB","271947","271948","45","45","1","Live ICC terminal stock ICCWepB",""
"316555","WpB","272136","272137","12","12","1","Live ICC terminal stock ICCWepB",""
"316556","WpB","271818","271819","3","3","1","Live ICC terminal stock ICCWepB",""
"316557","WpB","271818","271819","18","18","1","Live ICC terminal stock ICCWepB",""
"316558","WpB","271818","271819","97","97","1","Live ICC terminal stock ICCWepB",""
"316559","WpB","271818","271819","103","103","1","Live ICC terminal stock ICCWepB",""
"316560","WpB","272216","272217","78","78","1","Live ICC terminal stock ICCWepB",""
"316561","WpB","271501","271502","3","3","1","Live ICC terminal stock ICCWepB",""
"316562","WpB","271501","271502","68","68","1","Live ICC terminal stock ICCWepB",""
"316563","WpB","271719","271720","22","22","1","Live ICC terminal stock ICCWepB",""
"316564","WpB","271054","271055","12","12","1","Live ICC terminal stock ICCWepB",""
"316565","WpB","271054","271055","21","21","1","Live ICC terminal stock ICCWepB",""
"316566","WpB","271842","271843","66","66","1","Live ICC terminal stock ICCWepB",""
"316567","WpB","271525","271526","84","84","1","Live ICC terminal stock ICCWepB",""
"316568","WpB","271525","271526","100","100","1","Live ICC terminal stock ICCWepB",""
"316569","WpB","271044","271045","5","5","1","Live ICC terminal stock ICCWepB",""
"316570","WpB","271044","271045","15","15","1","Live ICC terminal stock ICCWepB",""
"316571","WpB","271044","271045","29","29","1","Live ICC terminal stock ICCWepB",""
"316572","WpB","271044","271045","31","31","1","Live ICC terminal stock ICCWepB",""
"316573","WpB","271044","271045","40","40","1","Live ICC terminal stock ICCWepB",""
"316574","WpB","271044","271045","54","54","1","Live ICC terminal stock ICCWepB",""
"316575","WpB","271044","271045","62","62","1","Live ICC terminal stock ICCWepB",""
"316576","WpB","271044","271045","71","71","1","Live ICC terminal stock ICCWepB",""
"316577","WpB","271044","271045","87","87","1","Live ICC terminal stock ICCWepB",""
"316578","WpB","271044","271045","96","96","1","Live ICC terminal stock ICCWepB",""
"316579","WpB","271044","271045","109","109","1","Live ICC terminal stock ICCWepB",""
"316580","WpB","271104","271105","55","55","1","Live ICC terminal stock ICCWepB",""
"316581","WpB","271341","271342","28","28","1","Live ICC terminal stock ICCWepB",""
"316582","WpB","271403","271404","36","36","1","Live ICC terminal stock ICCWepB",""
"316583","WpB","271403","271404","61","61","1","Live ICC terminal stock ICCWepB",""
"316584","WpB","271403","271404","76","76","1","Live ICC terminal stock ICCWepB",""
"316585","WpB","271403","271404","104","104","1","Live ICC terminal stock ICCWepB",""
"316586","WpB","271331","271332","11","11","1","Live ICC terminal stock ICCWepB",""
"316587","WpB","271331","271332","39","39","1","Live ICC terminal stock ICCWepB",""
"316588","WpB","271387","271388","46","46","1","Live ICC terminal stock ICCWepB",""
"316589","WpB","271387","271388","59","59","1","Live ICC terminal stock ICCWepB",""
"316590","WpB","272076","272077","45","45","1","Live ICC terminal stock ICCWepB",""
"316591","WpB","271453","271454","51","51","1","Live ICC terminal stock ICCWepB",""
"316592","WpB","271453","271454","91","91","1","Live ICC terminal stock ICCWepB",""
"316593","WpB","271445","271446","76","76","1","Live ICC terminal stock ICCWepB",""
"316594","WpB","271155","271156","33","33","1","Live ICC terminal stock ICCWepB",""
"316595","WpB","271155","271156","43","43","1","Live ICC terminal stock ICCWepB",""
"316596","WpB","272156","272157","2","2","1","Live ICC terminal stock ICCWepB",""
"316597","WpB","272156","272157","21","21","1","Live ICC terminal stock ICCWepB",""
"316598","WpB","271288","271289","79","79","1","Live ICC terminal stock ICCWepB",""
"316599","WpB","271395","271396","3","3","1","Live ICC terminal stock ICCWepB",""
"316600","WpB","271395","271396","88","88","1","Live ICC terminal stock ICCWepB",""
"316601","WpB","271395","271396","93","93","1","Live ICC terminal stock ICCWepB",""
"316602","WpB","272013","272014","14","14","1","Live ICC terminal stock ICCWepB",""
"316603","WpB","272013","272014","22","22","1","Live ICC terminal stock ICCWepB",""
"316604","WpB","272013","272014","108","108","1","Live ICC terminal stock ICCWepB",""
"316605","WpB","271963","271964","98","98","1","Live ICC terminal stock ICCWepB",""
"316606","WpB","271311","271312","44","44","1","Live ICC terminal stock ICCWepB",""
"316607","WpB","271311","271312","88","88","1","Live ICC terminal stock ICCWepB",""
"316608","WpB","271301","271302","3","3","1","Live ICC terminal stock ICCWepB",""
"316609","WpB","271301","271302","103","103","1","Live ICC terminal stock ICCWepB",""
"316610","WpB","271993","271994","48","48","1","Live ICC terminal stock ICCWepB",""
"316611","WpB","271024","271025","4","4","1","Live ICC terminal stock ICCWepB",""
"316612","WpB","271024","271025","66","66","1","Live ICC terminal stock ICCWepB",""
"316613","WpB","271024","271025","88","88","1","Live ICC terminal stock ICCWepB",""
"316614","WpB","271024","271025","90","90","1","Live ICC terminal stock ICCWepB",""
"316615","WpB","272066","272067","92","92","1","Live ICC terminal stock ICCWepB",""
"316616","WpB","272106","272107","52","52","1","Live ICC terminal stock ICCWepB",""
"316617","WpB","272003","272004","55","55","1","Live ICC terminal stock ICCWepB",""
"316618","WpB","272003","272004","74","74","1","Live ICC terminal stock ICCWepB",""
"316619","WpB","271411","271412","19","19","1","Live ICC terminal stock ICCWepB",""
"316620","WpB","271915","271916","74","74","1","Live ICC terminal stock ICCWepB",""
"316621","WpB","271915","271916","107","107","1","Live ICC terminal stock ICCWepB",""
"316622","WpB","271834","271835","85","85","1","Live ICC terminal stock ICCWepB",""
"316623","WpB","271135","271136","12","12","1","Live ICC terminal stock ICCWepB",""
"316624","WpB","271860","271861","37","37","1","Live ICC terminal stock ICCWepB",""
"316625","WpB","271860","271861","65","65","1","Live ICC terminal stock ICCWepB",""
"316626","WpB","271860","271861","85","85","1","Live ICC terminal stock ICCWepB",""
"316627","WpB","271860","271861","106","106","1","Live ICC terminal stock ICCWepB",""
"316628","WpB","271971","271972","27","27","1","Live ICC terminal stock ICCWepB",""
"316629","WpB","271971","271972","35","35","1","Live ICC terminal stock ICCWepB",""
"316630","WpB","271971","271972","67","67","1","Live ICC terminal stock ICCWepB",""
"316631","WpB","271235","271236","109","109","1","Live ICC terminal stock ICCWepB",""
"316632","WpB","271661","271662","6","6","1","Live ICC terminal stock ICCWepB",""
"316633","WpB","272186","272187","37","37","1","Live ICC terminal stock ICCWepB",""
"316634","WpS","271074","271075","224","224","1","Live ICC terminal stock ICCWepS",""
"316635","WpS","271074","271075","278","278","1","Live ICC terminal stock ICCWepS",""
"316636","WpS","271074","271075","289","289","1","Live ICC terminal stock ICCWepS",""
"316637","WpS","271493","271494","245","245","1","Live ICC terminal stock ICCWepS",""
"316638","WpS","271493","271494","253","253","1","Live ICC terminal stock ICCWepS",""
"316639","WpS","271493","271494","293","293","1","Live ICC terminal stock ICCWepS",""
"316640","WpS","271215","271216","228","228","1","Live ICC terminal stock ICCWepS",""
"316641","WpS","271215","271216","269","269","1","Live ICC terminal stock ICCWepS",""
"316642","WpS","271215","271216","275","275","1","Live ICC terminal stock ICCWepS",""
"316643","WpS","271749","271750","215","215","1","Live ICC terminal stock ICCWepS",""
"316644","WpS","271749","271750","237","237","1","Live ICC terminal stock ICCWepS",""
"316645","WpS","271749","271750","276","276","1","Live ICC terminal stock ICCWepS",""
"316646","WpS","271477","271478","214","214","1","Live ICC terminal stock ICCWepS",""
"316647","WpS","271757","271758","229","229","1","Live ICC terminal stock ICCWepS",""
"316648","WpS","271354","271355","224","224","1","Live ICC terminal stock ICCWepS",""
"316649","WpS","271205","271206","246","246","1","Live ICC terminal stock ICCWepS",""
"316650","WpS","271115","271116","247","247","1","Live ICC terminal stock ICCWepS",""
"316651","WpS","271437","271438","248","248","1","Live ICC terminal stock ICCWepS",""
"316652","WpS","271725","271726","285","285","1","Live ICC terminal stock ICCWepS",""
"316653","WpS","271165","271166","224","224","1","Live ICC terminal stock ICCWepS",""
"316654","WpS","271165","271166","258","258","1","Live ICC terminal stock ICCWepS",""
"316655","WpS","271461","271462","225","225","1","Live ICC terminal stock ICCWepS",""
"316656","WpS","271461","271462","232","232","1","Live ICC terminal stock ICCWepS",""
"316657","WpS","271461","271462","260","260","1","Live ICC terminal stock ICCWepS",""
"316658","WpS","271462","271462","300","300","1","Live ICC terminal stock ICCWepS",""
"316659","WpS","271419","271420","218","218","1","Live ICC terminal stock ICCWepS",""
"316660","WpS","271419","271420","225","225","1","Live ICC terminal stock ICCWepS",""
"316661","WpS","271419","271420","231","231","1","Live ICC terminal stock ICCWepS",""
"316662","WpS","271419","271420","246","246","1","Live ICC terminal stock ICCWepS",""
"316663","WpS","271419","271420","256","256","1","Live ICC terminal stock ICCWepS",""
"316664","WpS","271419","271420","268","268","1","Live ICC terminal stock ICCWepS",""
"316665","WpS","271419","271420","276","276","1","Live ICC terminal stock ICCWepS",""
"316666","WpS","271419","271420","281","281","1","Live ICC terminal stock ICCWepS",""
"316667","WpS","271419","271420","296","296","1","Live ICC terminal stock ICCWepS",""
"316668","WpS","271420","271420","300","300","1","Live ICC terminal stock ICCWepS",""
"316669","WpS","272033","272034","223","223","1","Live ICC terminal stock ICCWepS",""
"316670","WpS","272023","272024","253","253","1","Live ICC terminal stock ICCWepS",""
"316671","WpS","272023","272024","268","268","1","Live ICC terminal stock ICCWepS",""
"316672","WpS","272023","272024","272","272","1","Live ICC terminal stock ICCWepS",""
"316673","WpS","271185","271186","284","284","1","Live ICC terminal stock ICCWepS",""
"316674","WpS","271939","271940","250","250","1","Live ICC terminal stock ICCWepS",""
"316675","WpS","271939","271940","276","276","1","Live ICC terminal stock ICCWepS",""
"316676","WpS","271868","271869","266","266","1","Live ICC terminal stock ICCWepS",""
"316677","WpS","271868","271869","280","280","1","Live ICC terminal stock ICCWepS",""
"316678","WpS","271669","271670","245","245","1","Live ICC terminal stock ICCWepS",""
"316679","WpS","271669","271670","296","296","1","Live ICC terminal stock ICCWepS",""
"316680","WpS","271485","271486","289","289","1","Live ICC terminal stock ICCWepS",""
"316681","WpS","271851","271852","227","227","1","Live ICC terminal stock ICCWepS",""
"316682","WpS","271851","271852","232","232","1","Live ICC terminal stock ICCWepS",""
"316683","WpS","271851","271852","277","277","1","Live ICC terminal stock ICCWepS",""
