"Id","SourcePlayfield","SourcePlayfieldName","SourceType","SourceInstanceDecimal","SourceInstanceHex","SourceStatelCount","SourceCoords","DestinationPlayfield","DestinationPlayfieldName","DestinationType","DestinationInstanceDecimal","DestinationInstanceHex","DestinationStatelCount","DestinationCoords","Warnings"
"1111","4468","Unicorn Outpost to sector 7","51016","3221229940","0xC0001174","1","313.282,25.541,127.182","6123","Alien ship 3 crashed (dng)","51016","3221231595","0xC00017EB","1","197.001,5.01,80.015",""
"1112","4504","West Buggy (DONT DELETE)","51016","3221623192","0xC0061198","1","352.836,5.047,1744.719","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1113","4504","West Buggy (DONT DELETE)","51016","3221688728","0xC0071198","1","354.424,4.605,1744.672","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99",""
"1114","4504","West Buggy (DONT DELETE)","51016","3221754264","0xC0081198","1","350.863,4.826,1748.165","1611","Swamp_house01 VP dng","51016","3221227083","0xC000064B","1","153.002,5,171.99",""
"1115","4504","West Buggy (DONT DELETE)","51016","3221819800","0xC0091198","1","344.551,5.047,1742.74","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1116","4504","West Buggy (DONT DELETE)","51016","3221885336","0xC00A1198","1","545.843,18.248,1417.013","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1117","4504","West Buggy (DONT DELETE)","51016","3221950872","0xC00B1198","1","551.75,18.248,1423.004","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1118","4504","West Buggy (DONT DELETE)","51016","3222016408","0xC00C1198","1","542.61,16.805,1429.986","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99",""
"1119","4504","West Buggy (DONT DELETE)","51016","3222081944","0xC00D1198","1","536.72,16.548,1427.247","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1120","4504","West Buggy (DONT DELETE)","51016","3222147480","0xC00E1198","1","547.302,17.448,1438.26","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1121","4504","West Buggy (DONT DELETE)","51016","3222213016","0xC00F1198","1","547.541,17.548,1431.835","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1122","4504","West Buggy (DONT DELETE)","51016","3222278552","0xC0101198","1","628.396,21.148,1369.162","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1123","4504","West Buggy (DONT DELETE)","51016","3222344088","0xC0111198","1","622.235,21.048,1371.411","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1124","4504","West Buggy (DONT DELETE)","51016","3222409624","0xC0121198","1","623.82,20.005,1380.568","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99",""
"1125","4504","West Buggy (DONT DELETE)","51016","3222475160","0xC0131198","1","701.761,35.448,1369.198","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1126","4504","West Buggy (DONT DELETE)","51016","3222540696","0xC0141198","1","714.698,36.548,1365.84","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1127","4504","West Buggy (DONT DELETE)","51016","3222606232","0xC0151198","1","707.791,36.248,1376.756","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1128","4504","West Buggy (DONT DELETE)","51016","3222671768","0xC0161198","1","706.648,36.148,1363.288","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1129","4504","West Buggy (DONT DELETE)","51016","3222737304","0xC0171198","1","715.01,36.248,1373.476","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1130","4504","West Buggy (DONT DELETE)","51016","3222868376","0xC0191198","1","1473.129,28.951,1253.799","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1131","4504","West Buggy (DONT DELETE)","51016","3222933912","0xC01A1198","1","1462.923,24.292,1190.653","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99",""
"1132","4504","West Buggy (DONT DELETE)","51016","3222999448","0xC01B1198","1","1374.908,22.157,1110.598","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99",""
"1133","4504","West Buggy (DONT DELETE)","51016","3223064984","0xC01C1198","1","1460.453,23.883,1181.864","1611","Swamp_house01 VP dng","51016","3221227083","0xC000064B","1","153.002,5,171.99",""
"1134","4504","West Buggy (DONT DELETE)","51016","3223130520","0xC01D1198","1","1389.11,21.857,1102.428","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99",""
"1135","4504","West Buggy (DONT DELETE)","51016","3223196056","0xC01E1198","1","1279.647,18.207,1099.731","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99",""
"1136","4504","West Buggy (DONT DELETE)","51016","3223261592","0xC01F1198","1","1323.921,24.157,1086.913","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99",""
"1137","4504","West Buggy (DONT DELETE)","51016","3223327128","0xC0201198","1","1524.215,18.38,1303.44","1611","Swamp_house01 VP dng","51016","3221227083","0xC000064B","1","153.002,5,171.99",""
"1138","4504","West Buggy (DONT DELETE)","51016","3223392664","0xC0211198","1","1536.401,18.871,1295.687","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99",""
"1139","4504","West Buggy (DONT DELETE)","51016","3223458200","0xC0221198","1","1423.255,35.32,1275.57","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1140","4504","West Buggy (DONT DELETE)","51016","3223523736","0xC0231198","1","1434.822,34.08,1281.358","1611","Swamp_house01 VP dng","51016","3221227083","0xC000064B","1","153.002,5,171.99",""
"1141","4504","West Buggy (DONT DELETE)","51016","3223589272","0xC0241198","1","1438.599,35.051,1262.927","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1142","4504","West Buggy (DONT DELETE)","51016","3223654808","0xC0251198","1","1439.75,19.557,1392.484","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99",""
"1143","4504","West Buggy (DONT DELETE)","51016","3223720344","0xC0261198","1","1534.867,20.207,1449.492","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99",""
"1144","4504","West Buggy (DONT DELETE)","51016","3223785880","0xC0271198","1","1546.421,20.651,1440.527","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1145","4504","West Buggy (DONT DELETE)","51016","3223851416","0xC0281198","1","1273.799,18.207,1102.998","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99",""
"1146","4504","West Buggy (DONT DELETE)","51016","3223916952","0xC0291198","1","1281.88,27.157,1101.069","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99",""
"1147","4504","West Buggy (DONT DELETE)","51016","3223982488","0xC02A1198","1","1439.026,19.557,1414.234","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99",""
"1148","4504","West Buggy (DONT DELETE)","51016","3224048024","0xC02B1198","1","1452.653,19.557,1399.003","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99",""
"1149","4504","West Buggy (DONT DELETE)","51016","3224113560","0xC02C1198","1","1434.056,21.31,1382.81","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1150","4504","West Buggy (DONT DELETE)","51016","3224179096","0xC02D1198","1","1429.692,21.183,1389.572","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1151","4504","West Buggy (DONT DELETE)","51016","3224244632","0xC02E1198","1","1435.355,20.637,1423.487","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1152","4504","West Buggy (DONT DELETE)","51016","3224310168","0xC02F1198","1","1474.148,29.063,1259.278","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99",""
"1153","4524","","51016","3221361068","0xC00211AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1154","4524","","51016","3221492140","0xC00411AC","0","","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99","missing source playfield; missing source statel"
"1155","4524","","51016","3221950892","0xC00B11AC","0","","1611","Swamp_house01 VP dng","51016","3221227083","0xC000064B","1","153.002,5,171.99","missing source playfield; missing source statel"
"1156","4524","","51016","3222081964","0xC00D11AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1157","4524","","51016","3221688748","0xC00711AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1158","4524","","51016","3221754284","0xC00811AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1159","4524","","51016","3221819820","0xC00911AC","0","","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99","missing source playfield; missing source statel"
"1160","4524","","51016","3221885356","0xC00A11AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1161","4524","","51016","3222016428","0xC00C11AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1162","4524","","51016","3222147500","0xC00E11AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1163","4524","","51016","3222213036","0xC00F11AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1164","4524","","51016","3222278572","0xC01011AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1165","4524","","51016","3222344108","0xC01111AC","0","","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99","missing source playfield; missing source statel"
"1166","4524","","51016","3222409644","0xC01211AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1167","4524","","51016","3222475180","0xC01311AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1168","4524","","51016","3222540716","0xC01411AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1169","4524","","51016","3222606252","0xC01511AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1170","4524","","51016","3222671788","0xC01611AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1171","4524","","51016","3231781292","0xC0A111AC","0","","1702","Home VP dng 2 big","51016","3221227174","0xC00006A6","1","235.001,5,105.99","missing source playfield; missing source statel"
"1172","4524","","51016","3223523756","0xC02311AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1173","4524","","51016","3223589292","0xC02411AC","0","","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99","missing source playfield; missing source statel"
"1174","4524","","51016","3223654828","0xC02511AC","0","","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99","missing source playfield; missing source statel"
"1175","4524","","51016","3223720364","0xC02611AC","0","","1611","Swamp_house01 VP dng","51016","3221227083","0xC000064B","1","153.002,5,171.99","missing source playfield; missing source statel"
"1176","4524","","51016","3223785900","0xC02711AC","0","","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99","missing source playfield; missing source statel"
"1177","4524","","51016","3223851436","0xC02811AC","0","","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99","missing source playfield; missing source statel"
"1178","4524","","51016","3223916972","0xC02911AC","0","","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99","missing source playfield; missing source statel"
"1179","4524","","51016","3223982508","0xC02A11AC","0","","1611","Swamp_house01 VP dng","51016","3221227083","0xC000064B","1","153.002,5,171.99","missing source playfield; missing source statel"
"1180","4524","","51016","3224048044","0xC02B11AC","0","","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99","missing source playfield; missing source statel"
"1181","4524","","51016","3224113580","0xC02C11AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1182","4524","","51016","3224179116","0xC02D11AC","0","","1611","Swamp_house01 VP dng","51016","3221227083","0xC000064B","1","153.002,5,171.99","missing source playfield; missing source statel"
"1183","4524","","51016","3224244652","0xC02E11AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1184","4524","","51016","3224375724","0xC03011AC","0","","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99","missing source playfield; missing source statel"
"1185","4524","","51016","3224441260","0xC03111AC","0","","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99","missing source playfield; missing source statel"
"1186","4524","","51016","3223458220","0xC02211AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1187","4524","","51016","3228963244","0xC07611AC","0","","1613","swamp_house03 VP dng","51016","3221227085","0xC000064D","1","201.002,5,131.99","missing source playfield; missing source statel"
"1188","4524","","51016","3233747372","0xC0BF11AC","0","","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99","missing source playfield; missing source statel"
"1189","4524","","51016","3224310188","0xC02F11AC","0","","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99","missing source playfield; missing source statel"
"1190","4524","","51016","3233812908","0xC0C011AC","0","","1614","Swamp_house04 VP dng","51016","3221292622","0xC001064E","1","187.002,5,91.99","missing source playfield; missing source statel"
"1191","4524","","51016","3221229996","0xC00011AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1192","4524","","51016","3221295532","0xC00111AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1193","4524","","51016","3221426604","0xC00311AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1194","4524","","51016","3221557676","0xC00511AC","0","","1612","Swamp_house02","51016","3221227084","0xC000064C","1","185.002,5,131.99","missing source playfield; missing source statel"
"1195","4531","Jobe Harbor","51016","3221230003","0xC00011B3","1","148.286,285,292.808","4530","Jobe Platform","51016","3221361074","0xC00211B2","1","273.858,193.981,573.846",""
"1196","4531","Jobe Harbor","51016","3221361075","0xC00211B3","1","239.129,292.717,407.479","4567","Dimensional Shift - Basic","51016","3221230039","0xC00011D7","1","55.988,6.006,47.991",""
